docid,title,author,inferred_date,pages_fic,pct_fic,totalpages
nc01.ark+=13960=t40s0tp35,Nature stories for little folk,"Carter, E.",1904,62,0.86,72
mdp.39015059423056,Slavery,"Kennedy, Bart,",1905,321,0.85,376
mdp.39015063973534,Widdicombe,"Willcocks, M. P.",1905,299,0.92,324
mdp.39015063949120,The child wife,"Reid, Mayne,",1905,354,0.87,406
uc2.ark+=13960=t70v8bx13,The travelling thirds,"Atherton, Gertrude Franklin Horn,",1905,294,0.95,308
uc2.ark+=13960=t2q52hb7d,Love's cross-currents,"Swinburne, Algernon Charles,",1905,242,0.86,280
mdp.39015063914835,The grey brethren and other fragments in prose and verse,"Barber, Margaret Fairless,",1905,77,0.46,169
mdp.39015063524956,French Nan,"Castle, Agnes,",1905,241,0.88,274
uc2.ark+=13960=t3bz6655s,Knock at a venture,"Phillpotts, Eden,",1905,306,0.83,370
mdp.39015063959780,Dream of Provence (Orgeas & Miradou),"Wedmore, Frederick,",1905,32,0.68,47
nyp.33433075757801,To Nancy,"Wedmore, Frederick,",1905,32,0.67,48
uc2.ark+=13960=t4dn4647b,Starvecrow farm,"Weyman, Stanley John,",1905,361,0.88,408
uc2.ark+=13960=t2w37rn54,Will Warburton;,"Gissing, George,",1905,329,0.96,344
mdp.39015003675041,Where angels fear to tread,"Forster, E. M.",1905,321,0.88,366
uc1.b3328680,The puzzle of Dickens' last plot,"Lang, Andrew,",1905,62,0.5,124
mdp.39015066064588,The novels of Mrs. Aphra Behn;,"Behn, Aphra,",1905,279,0.67,416
mdp.39015003700245,The tyranny of the dark,"Garland, Hamlin,",1905,457,0.95,482
uc2.ark+=13960=t55d8tg3j,Fond adventures;,"Hewlett, Maurice,",1905,403,0.95,424
mdp.39015063932068,The root,"[Higgenbotham, John C.]",1905,352,0.94,373
mdp.39015008871199,The image in the sand,"Benson, E. F.",1905,334,0.93,358
mdp.39015005387439,The novels of the sisters Brontë,"Brontë, Charlotte,",1905,294,0.9,328
mdp.39015015402723,The novels of the sisters Brontë,"Brontë, Charlotte,",1905,369,0.94,392
mdp.39015008167978,The novels of the sisters Brontë,"Brontë, Charlotte,",1905,394,0.96,412
mdp.39015037233973,A marriage in Burmah;,"Chan-Toon, Mabel Mary Agnes Cosgrove,",1905,299,0.95,316
mdp.39015039606887,The lake,"Moore, George,",1905,281,0.79,354
mdp.39015028011206,"The outcasts, and other stories","Gorky, Maksim,",1905,149,0.89,168
uc1.b3334152,"Progress, and other sketches","Cunninghame Graham, R. B.",1905,193,0.62,312
nyp.33433074872312,The cloak of friendship,"Housman, Laurence,",1905,190,0.91,208
mdp.39015019201980,"Songs of the valiant voivode and other strange folklore, for the first time collected from Roumanian peasants and set forth in English","Văcărescu, Elena,",1905,126,0.48,260
mdp.39015000613508,The mirror of Kong Ho,"Bramah, Ernest,",1905,248,0.76,326
mdp.39015011482679,A sentimental journey,"Sterne, Laurence,",1905,142,0.88,162
mdp.39015031304903,Spiritual adventures,"Symons, Arthur,",1905,310,0.93,332
mdp.39015059465396,The man who was afraid (Foma Gordyéeff),"Gorky, Maksim,",1905,381,0.94,404
mdp.39015063020096,Heartache & The old woman Izergil,"Gorky, Maksim,",1905,93,0.89,104
mdp.39015063886629,"The yellow war, by ""O""","James, Lionel,",1905,229,0.61,378
nyp.33433074863006,The fool errant;,"Hewlett, Maurice,",1905,348,0.94,372
wu.89097197222,The miracles of Our Lady Saint Mary,"Underhill, Evelyn,",1905,275,0.8,344
wu.89098865900,The bell in the fog,"Atherton, Gertrude Franklin Horn,",1905,350,0.86,408
njp.32101007865775,Tales of the five towns,"Bennett, Arnold,",1905,314,0.84,376
uc2.ark+=13960=t33201953,Oscar Wilde,"Sherard, Robert Harborough,",1905,249,0.85,292
uc2.ark+=13960=t5m909m33,A rainy June,"Ouida,",1905,260,0.65,400
uc2.ark+=13960=t7sn08r4h,The fugitive blacksmith,"Stewart, Charles D.",1905,279,0.83,338
uc1.b4089222,Lovers in London,"Milne, A. A.",1905,116,0.85,136
uc1.b4097567,The benefactor,"Ford, Ford Madox,",1905,348,0.95,366
uc1.b4223371,Jena or Sedan?,"Beyerlein, Franz Adam,",1905,355,0.94,378
uc1.b3445497,The playfellow;,"Martineau, Harriet,",1905,652,0.93,700
nyp.33433074936356,By beach and bog-land ;,"Barlow, Jane,",1905,301,0.91,332
uc2.ark+=13960=t7xk87p39,A day at Dulwich,"Gilkes, Arthur Herman.",1905,97,0.71,136
uc2.ark+=13960=t2w37pp3s,Stories from the Faerie queen,"Spenser, Edmund,",1905,127,0.85,150
uc2.ark+=13960=t92808w4j,Jules of the great heart,"Mott, Lawrence,",1905,275,0.92,298
uc2.ark+=13960=t6ww79g1m,Father Damien and others,"Clifford, E.",1905,222,0.66,338
uc1.b3579158,They,"Kipling, Rudyard,",1905,120,0.73,164
uc1.b3579169,The romance of the fountain,"Lee-Hamilton, Eugene,",1905,273,0.93,294
nyp.33433082431150,Notes from my South Sea log,"Becke, Louis,",1905,249,0.66,378
inu.30000121029825,Oriental fairy tales,<blank>,1905,79,0.42,188
uc1.b2835618,Mid the thick arrows,"Pemberton, Max,",1905,409,0.93,442
uc2.ark+=13960=t3pv6jc08,Dear fatherland,"Bilse, Fritz Oswald,",1905,241,0.86,280
pst.000006678180,The call of the blood,"Hichens, Robert,",1905,409,0.96,426
inu.30000047731777,Weighed and wanting,"MacDonald, George,",1905,368,0.93,394
inu.30000117931562,Lady Penelope,"Roberts, Morley,",1904,311,0.95,328
uc2.ark+=13960=t7xk86w9g,Outcasts of the East,"Bailey, Florence M.",1905,247,0.92,268
uc2.ark+=13960=t82j69v86,The pilot at Swan Creek,"Connor, Ralph,",1905,175,0.8,220
uc2.ark+=13960=t1vd6qz0g,"John Carruthers, Indian policeman","Cox, Edmund Charles,",1905,271,0.81,336
uc2.ark+=13960=t2b85510m,The conquest of Jerusalem,"Harry, Myriam.",1905,218,0.69,316
uc2.ark+=13960=t12n51x90,Poor Raoul & other fables,"Harvey, T. Edmund",1905,63,0.75,84
uc2.ark+=13960=t9w090b83,Sons o' men,"Lancaster, G. B.,",1905,282,0.9,314
uc2.ark+=13960=t2v40kt46,Creatures of the night;,"Rees, Alfred Wellesley,",1905,422,0.86,492
uc2.ark+=13960=t2f76881f,The iron pirate;,"Pemberton, Max,",1905,376,0.95,394
uc2.ark+=13960=t5v69bq7b,A draught of the blue =,"Bain, F. W.",1905,85,0.75,114
uc2.ark+=13960=t0ns0pr2q,The twentieth century child,"Cooper, E. H.",1905,123,0.37,330
uc2.ark+=13960=t8cf9n07j,Jörn Uhl,"Frenssen, Gustav,",1905,400,0.96,416
uc2.ark+=13960=t76t0kd1r,The country-house party,"Shorter, Dora Sigerson,",1905,300,0.96,314
uc2.ark+=13960=t24b30766,Where the sun sets,"Sinclair, Francis.",1905,298,0.64,466
uc2.ark+=13960=t5p846q7x,Red o' the feud,"Sutcliffe, Halliwell,",1905,342,0.95,360
uc2.ark+=13960=t2c828m14,Rose of the world,"Castle, Agnes,",1905,376,0.96,392
uc2.ark+=13960=t9k35s14c,The cherry ribband;,"Crockett, S. R.",1905,352,0.81,432
uc2.ark+=13960=t4qj7dm9z,A bond of sympathy,"Haggard, Andrew,",1905,309,0.86,360
nyp.33433074857693,A servant of the public,"Hope, Anthony,",1905,366,0.86,426
uc2.ark+=13960=t3ws8p73h,Captains all,"Jacobs, W. W.",1905,274,0.92,298
nyp.33433082293725,No quarter!,"Reid, Mayne,",1905,399,0.85,472
uc2.ark+=13960=t7xk8992q,Don Tarquinio,"Rolfe, Frederick,",1905,232,0.82,284
uc2.ark+=13960=t3222x87t,The yarn of Old Harbour Town,"Russell, William Clark,",1905,450,0.96,470
uc2.ark+=13960=t6d224g5z,The red laugh,"Andreyev, Leonid,",1905,107,0.79,136
uc1.b4983527,Norrœna,<blank>,1905,178,0.45,394
uc2.ark+=13960=t06w9f177,Norrœna,<blank>,1905,362,0.9,400
uc2.ark+=13960=t7fq9zc5b,Norrœna,<blank>,1905,331,0.87,382
uc2.ark+=13960=t47p9421d,Three of them,"Gorky, Maksim,",1905,383,0.96,400
uc2.ark+=13960=t7np28w45,Divers vanities,"Morrison, Arthur,",1905,354,0.86,412
nyp.33433082417969,Spring in a Shropshire abbey;,"Gaskell, Catherine Henrietta Milnes,",1905,315,0.82,384
uc2.ark+=13960=t4kk9kc9r,A nine days' wonder,"Croker, B. M.",1905,310,0.86,360
uc1.b3326033,Playing-- the game,"Sladen, Douglas Brooke Wheelton,",1905,301,0.92,328
uc2.ark+=13960=t50g3rj5t,Mount Royal,"Braddon, M. E.",1905,349,0.96,364
uc1.b3327309,The Princess Priscilla's fortnight,"Von Arnim, Elizabeth,",1905,329,0.96,344
wu.89099490245,Petronius (Trimalchio's Banquet),Petronius Arbiter.,1905,77,0.53,144
uc2.ark+=13960=t9n29vw7n,Dr. Grenfell's parish,"Duncan, Norman,",1905,110,0.56,196
nyp.33433074786892,Twenty years ago,"Downey, Edmund,",1905,290,0.81,358
nyp.33433008439113,The adventures of a naval officer;,"Hunter, Charles.",1905,279,0.85,330
nyp.33433044175218,In lifes byways,"Bradford, C. S.",1905,241,0.9,268
nyp.33433074381728,Heroes and kings,"Church, Alfred John,",1905,214,0.8,268
nyp.33433068280290,Gipsy Smith,"Smith, Gipsy,",1905,174,0.44,398
nyp.33433074939962,"Richard Hartley, prospector","Blackburn, Douglas,",1905,347,0.93,374
nyp.33433074935044,A jay of Italy,"Capes, Bernard Edward Joseph,",1905,252,0.68,368
nyp.33433074947478,Maid Margaret of Galloway,"Crockett, S. R.",1905,418,0.88,474
nyp.33433074869813,Queer Lady Judas,Rita.,1905,345,0.95,362
nyp.33433074861661,"Miss Badsworth, M.F.H","Hussey, Eyre.",1905,334,0.93,360
nyp.33433074852835,The seething pot,"Birmingham, George A.,",1905,282,0.86,328
nyp.33433075771489,Hay fever,"Pollock, Walter Herries,",1905,222,0.92,240
nyp.33433074895800,Mrs. Alemere's elopement,"Marriott, Charles,",1905,318,0.94,338
nyp.33433075744833,White fire,"Oxenham, John,",1905,368,0.94,391
nyp.33433075771836,The maid of the river,"Praed, Campbell,",1905,413,0.93,446
nyp.33433074964200,Rice papers,"Norris, Hugh Leigh.",1905,222,0.74,300
uc1.31158010358751,The toll of the bush,"Satchell, William.",1905,422,0.93,456
nyp.33433074942842,"The boy, some horses and a girl;","Conyers, Dorothea,",1905,310,0.91,340
nyp.33433074854732,A far-away melody,"Freeman, Mary Eleanor Wilkins,",1905,327,0.95,344
nyp.33433074855358,The conflict of Owen Prytherch,"Gallichan, Walter M.",1905,299,0.96,312
nyp.33433074875406,A spur to smite,"Lancaster, G. B.,",1905,356,0.9,394
nyp.33433074870852,Belinda the backward,"Hocking, Salome.",1905,174,0.92,190
nyp.33433075744825,Under the iron flail,"Oxenham, John,",1905,390,0.92,426
nyp.33433074890439,The jewel of death,"Mee, Huen,",1905,126,0.84,150
nyp.33433075771885,The queen's man;,"Price, Eleanor C.",1905,313,0.95,328
nyp.33433074904800,The celestial surgeon,"Montrésor, F. F.",1905,374,0.89,418
nyp.33433074880893,The Marquis of Putney,"Marsh, Richard,",1905,302,0.82,368
nyp.33433075762926,Jock and I and the hydra,"Thonger, M. Ellen.",1905,310,0.85,364
nyp.33433075765499,Brothers,"Vachell, Horace Annesley,",1905,397,0.95,420
nyp.33433075766331,The waters of destruction,"Perrin, Alice,",1905,311,0.94,330
nyp.33433075967095,Love in the eighteenth century,"Goncourt, Edmond de,",1905,245,0.91,268
nyp.33433075766349,A mixed marriage,"Penny, F. E.",1905,289,0.83,350
nyp.33433071388346,Around the Orkney peat-fires,"Mackintosh, W. R.",1905,252,0.67,376
nyp.33433081587580,Mrs. Galer's business,"Ridge, W. Pett",1905,320,0.84,380
nyp.33433076065808,The garden of lies;,"Forman, Justus Miles,",1905,316,0.85,370
nyp.33433075873004,Constance West,"Punshon, E. R.",1905,304,0.94,322
uiuo.ark+=13960=t7pn91s13,Nostalgia,"Deledda, Grazia,",1905,297,0.92,322
wu.89004743118,The story of my life,"Gapon, Georgiĭ Apollonovich,",1905,129,0.42,306
njp.32101007992033,"Norroena, the history and romance of northern Europe;",<blank>,1905,365,0.9,406
njp.32101051677662,"Heliodorus Aethiopica; or, The adventures of Theagenes and Chariclea","Heliodorus,",1905,27,0.44,62
njp.32101066120161,A Brighton tragedy,"Boothby, Guy Newell,",1905,247,0.84,294
njp.32101067633923,Ayesha,"Haggard, H. Rider",1905,422,0.93,454
njp.32101067659035,Suburban houses,"Pearson, J. Herbert",1905,56,0.5,112
njp.32101077785028,Alkibiades,"Bromby, Charles Hamilton.",1905,302,0.65,466
njp.32101066108299,Baby Bullet,"Osbourne, Lloyd,",1905,253,0.92,274
uc1.$b358725,A crime of the under-seas,"Boothby, Guy Newell,",1905,347,0.94,368
uva.x002521512,"John Chilcote, M. P","Thurston, Katherine Cecil,",1905,371,0.89,418
uva.x030809734,Jesus in London to-day,"Mortalis,",1905,144,0.52,276
uva.x000619006,The man who won,"Reynolds, Baillie,",1905,346,0.88,394
uc1.31822038204657,Odette D'Antrevernes;,"Firbank, Ronald,",1905,39,0.78,50
dul1.ark+=13960=t83j4512f,Dr. Silex,"Harris-Burland, J. B.",1905,275,0.75,368
dul1.ark+=13960=t3320mn63,The God of this world,"Middleton, John B.",1905,61,0.28,216
umn.31951002085561k,Ch'un-kwang,"Ready, Oliver George,",1905,318,0.86,368
uc1.b4715048,The story of Barbara,"Braddon, M. E.",1905,317,0.94,338
wu.89003790037,Captain Balaam of the 'Cormorant',"Roberts, Morley,",1905,216,0.8,270
wu.89009493602,The little black princess,"Gunn, Jeannie,",1905,114,0.61,186
wu.89004714226,The king's scapegoat,"Drummond, Hamilton,",1905,314,0.95,332
wu.89004871562,Cloth versus silk,"Conyers, Dorothea,",1905,350,0.89,392
wu.89004551677,A hero of Lucknow,"Brereton, F. S.",1905,270,0.69,392
wu.89005040381,The wooden hand,"Hume, Fergus,",1905,310,0.9,344
mdp.39015063959285,Traffic,"Thurston, E. Temple",1906,458,0.96,479
nyp.33433075766950,The sinews of war;,"Phillpotts, Eden,",1908,344,0.95,364
nyp.33433075754675,The house of Islâm,"Pickthall, Marmaduke William,",1906,314,0.79,396
mdp.39015018062029,Quaint courtships,"Howells, William Dean,",1906,259,0.89,290
uc1.b4499235,The National gallery--London,"[Bayes, Walter]",1906,79,0.56,140
mdp.39015063891322,The three midshipmen;,"Kingston, William Henry Giles,",1906,435,0.95,456
mdp.39015000604630,The house of cobwebs,"Gissing, George,",1906,300,0.83,362
mdp.39015007058574,The comedy of Charles Dickens;,"Dickens, Charles,",1906,530,0.96,554
uc2.ark+=13960=t1mg7hq93,"Tibetan tales, derived from Indian sources",<blank>,1906,286,0.64,444
mdp.39015009178263,"Moon-face, and other stories","London, Jack,",1906,241,0.81,296
mdp.39015066022768,The man of feeling and The man of the world,"Mackenzie, Henry,",1906,395,0.87,452
mdp.39015048902913,Richard Baldock;,"Marshall, Archibald,",1906,369,0.95,388
mdp.39015042859820,The Arthurian tales,"Malory, Thomas,",1906,149,0.35,430
uc2.ark+=13960=t6zw19j7r,Friar's lantern,"Coulton, G. G.",1906,117,0.44,264
uva.x030740387,His people,"Cunninghame Graham, R. B.",1906,202,0.65,312
mdp.39015031433579,The undying past,"Sudermann, Hermann,",1906,382,0.96,400
mdp.39015042856206,"Romances and epics of our northern ancestors, Norse, Celt and Teuton;","Wägner, Wilhelm,",1906,331,0.87,380
inu.39000005827097,Simla village tales;,"Dracott, Alice Elizabeth,",1906,251,0.88,284
mdp.39015024373238,A common story,"Goncharov, Ivan Aleksandrovich,",1906,283,0.93,304
mdp.39015014757473,The garden god,"Reid, Forrest,",1906,92,0.77,120
mdp.39015020816602,"Mr. Wingrave, millionaire","Oppenheim, E. Phillips",1906,251,0.93,270
nyp.33433075749410,Robinson Crusoe's return,"Pain, Barry,",1906,160,0.83,192
mdp.39015004181643,Twenty-three tales,"Tolstoy, Leo,",1906,246,0.86,286
mdp.39015008243878,Tales from Spenser,"Spenser, Edmund,",1906,135,0.67,202
mdp.39015010436189,Laxdæla saga;,<blank>,1906,272,0.91,300
mdp.39015005274835,The story of Burnt Njal,<blank>,1906,321,0.85,376
uc2.ark+=13960=t4vh5kk1v,My dog;,"Maeterlinck, Maurice,",1906,46,0.56,82
mdp.39015014511003,Tales from Jókai,"Jókai, Mór,",1906,174,0.5,346
uc1.b4593544,An essence of the dusk,"Bain, F. W.",1906,87,0.74,118
uc2.ark+=13960=t8kd1tc90,The Hátanee;,"Edgar, Arthur",1906,231,0.88,264
mdp.39015084511180,One hundred carpet designs from various parts of India,<blank>,1906,167,0.75,222
mdp.39015021920510,The Volsunga saga,<blank>,1906,189,0.5,378
mdp.49015000999483,Elizabeth Barrett Browning in her letters;,"Lubbock, Percy,",1906,174,0.44,400
mdp.39015013292795,Fairy tales from Hans Christian Andersen,"Andersen, H. C.",1906,387,0.95,408
nyp.33433075903264,Cornish saints & sinners,"Harris, J. Henry.",1906,210,0.53,394
wu.89094592631,Old English fairy tales,"Baring-Gould, S.",1906,335,0.72,464
wu.89097348577,Court beauties of old Whitehall,"Trowbridge, W. R. H.",1906,182,0.46,400
inu.39000003581910,The Queen's tragedy,"Benson, Robert Hugh,",1906,380,0.94,406
inu.32000003306182,"The little duke, Richard the Fearless","Yonge, Charlotte M.",1906,214,0.75,284
uc2.ark+=13960=t4nk36t9c,Hauntings,"Lee, Vernon,",1906,214,0.84,256
uc1.b4095309,The fifth queen,"Ford, Ford Madox,",1906,302,0.91,332
uc1.b4104021,The God of his fathers,"London, Jack,",1906,292,0.93,314
uc1.b4104960,The world of romance,"Morris, William,",1906,117,0.64,182
uc1.b4107885,The keeping of Christmas at Bracebridge hall,"Irving, Washington,",1906,153,0.46,336
uc2.ark+=13960=t6vx0864f,Sporting trips of a subaltern,"Glossop, Bertram Robert Mitford.",1906,177,0.56,316
uc2.ark+=13960=t3vt1jp0m,Personal adventures and anecdotes of an old officer,"Robertson, James Peter,",1906,229,0.72,320
uc2.ark+=13960=t3pv6db05,By the waters of Carthage,"Lorimer, Norma Octavia,",1906,211,0.46,456
nyp.33433082446075,Adrift in New Zealand,"Elkington, E. Way (Ernest Way),",1906,251,0.7,360
uc2.ark+=13960=t57d2sr9z,Sea spray,"Bullen, Frank Thomas,",1906,185,0.56,332
uc2.ark+=13960=t3222tn9g,"Farewell, love!","Serao, Matilde,",1906,278,0.92,302
uc1.b3556243,Works;,"Gaskell, Elizabeth Cleghorn,",1906,501,0.88,568
uc1.b3556245,Works;,"Gaskell, Elizabeth Cleghorn,",1906,664,0.85,780
inu.30000115237830,"Tales in prose and verse, and dramas","Heath, Thomas Edward,",1906,166,0.54,308
wu.89097490890,Life and manners,"Gould, Frederick James,",1906,209,0.58,358
wu.89008581340,Norrœna,<blank>,1906,310,0.78,400
wu.89008581324,Norrœna,<blank>,1906,331,0.86,384
wu.89000712612,Norrœna,<blank>,1906,189,0.49,382
wu.89063562029,Norrœna,<blank>,1906,317,0.83,384
wu.89103434304,Norrœna,<blank>,1906,320,0.84,380
uc2.ark+=13960=t08w3bw7j,The story of Chalmers of New Guinea;,"Kelman, Janet Harvey",1906,129,0.87,148
nyp.33433082322037,The Italy of the Italians,"Zimmern, Helen,",1906,203,0.55,368
uc2.ark+=13960=t79s1p961,"Folk tales from Tibet, with illustrations by a Tibetan artist and some verses from Tibetan love-songs;","O'Connor, William Frederick Travers,",1906,198,0.89,222
uc2.ark+=13960=t6542jz85,The genius,"Potter, Margaret Horton,",1906,419,0.9,468
uc2.ark+=13960=t3416vj4x,Minvale,"Agnus, Orme.",1906,364,0.91,400
uc2.ark+=13960=t9m32qj4f,To defeat the ends of justice,"Compton, Herbert,",1906,304,0.87,350
uc2.ark+=13960=t7mp4w516,River and jungle,"Ellis, Edward Sylvester,",1906,334,0.92,364
uc2.ark+=13960=t06w98k5c,My Cornish neighbours,"Ellis, Havelock,",1906,191,0.92,208
uc2.ark+=13960=t10p10391,Ithuriel's spear,"Fitchett, W. H.",1906,370,0.79,470
uc2.ark+=13960=t39021913,A soldier's daughter,"Henty, G. A.",1906,199,0.83,240
uc2.ark+=13960=t80k2873h,A fair insurgent,"Horton, George,",1906,294,0.9,326
uc2.ark+=13960=t3vt1hv89,The Russian grandmother's wonder tales,"Houghton, Louise Seymour,",1906,363,0.94,386
njp.32101064726662,Love's trilogy,"Nansen, Peter,",1906,374,0.94,396
nyp.33433076022619,A modern Madonna,"Stanley, Caroline Abbot,",1906,399,0.94,424
uc2.ark+=13960=t6g15wv5d,The descent of the sun,"Bain, F. W.",1906,103,0.75,138
uc2.ark+=13960=t4sj1b18c,What became of Pam,"Hutten zum Stolzenberg, Betsey Riddle,",1906,340,0.97,352
uc2.ark+=13960=t41r6qc0p,The tyranny of faith,"Joubert, Carl.",1906,300,0.89,338
uc2.ark+=13960=t4fn11n37,Among the dark mountains,"Ker, David,",1906,292,0.94,310
uva.x001752251,The book of Gilly ;,"Lawless, Emily,",1906,289,0.92,314
uc2.ark+=13960=t38051228,The high toby,"Watson, H. B. Marriott",1906,309,0.84,366
uc2.ark+=13960=t3ws8kx37,Behind the veil,"Rolt-Wheeler, Ethel.",1906,93,0.82,114
uc2.ark+=13960=t5w669w0z,Jack Derringer,"Lubbock, Basil,",1906,322,0.89,360
nyp.33433074958707,Bess of the woods,"Deeping, Warwick,",1906,410,0.97,424
uc2.ark+=13960=t6g161s23,The adventures of a supercargo;,"Becke, Louis,",1906,291,0.93,312
uc2.ark+=13960=t3ws8ns38,The white plumes of Navarre,"Crockett, S. R.",1906,373,0.93,402
uc2.ark+=13960=t3rv0mj2n,The workaday woman,"Hunt, Violet,",1906,301,0.92,328
uc2.ark+=13960=t8nc5zj86,The poacher's wife,"Phillpotts, Eden,",1906,309,0.84,366
uc2.ark+=13960=t0ft8mb02,Our lady of the pillar;,"Queirós, Eça de,",1906,88,0.77,114
uc2.ark+=13960=t5z60j575,"The phamtom death, etc","Russell, William Clark,",1906,272,0.85,320
uc2.ark+=13960=t8v984664,Life at a northern university,"Maclean, Neil N.",1906,282,0.62,458
uc2.ark+=13960=t8v986q0s,The great refusal,"Gray, Maxwell,",1906,342,0.86,396
uc2.ark+=13960=t9765jt6p,Irish life & humour in anecdote and story,"Harvey, William,",1906,212,0.92,230
uc2.ark+=13960=t6m048z3v,Legends of Longdendale;,"Middleton, Thomas.",1906,48,0.33,144
