docid,oldauthor,author,authordate,inferreddate,latestcomp,datetype,startdate,enddate,imprint,imprintdate,contents,genres,subjects,geographics,locnum,oclc,place,recordid,instances,allcopiesofwork,copiesin25yrs,enumcron,volnum,title,parttitle,earlyedition,shorttitle,nonficprob,juvenileprob,first_name,estimated_gender,avg_sentence_count,var_sentence_count,avg_line_count,var_line_count,avg_tokens_per_page,var_tokens_per_page,cap_alpha_freq,genre_tag,lcc_category,full_title,stories_match
mdp.39015008541933,"Hyde, Douglas","Hyde, Douglas","1860-1949,",1910.0,1910.0,s,1910,    ,London;D. Nutt;1910.,1910,,,,,,4383634.0,enk,1880539,1,1.0,1.0,,,"Beside the fire; | a collection of Irish Gaelic folk stories. | $c: Ed., tr., & annotated by Douglas Hyde ... with additional notes by Alfred Nutt ...",,True,Beside the fire; a collection of Irish Gaelic folk stories,0.4732168183251329,0.0371964522169216,Douglas,m,16.131067961165048,97.5507823546046,31.484848484848484,71.393709825528,372.6212121212121,14618.432277318643,10.6,['unknown'],['unknown'],"beside the fire; | a collection of irish gaelic folk stories. | $c: ed., tr., & annotated by douglas hyde ... with additional notes by alfred nutt ...  beside the fire; a collection of irish gaelic folk stories",True
inu.30000005477298,"Weeks, John H","Weeks, John H",,1910.0,1910.0,q,1910,1919,London;The Religious Tract Society;191-?,"<estimate=""[191-?]"">",2d ed.,,Folklore|Ethnology|Congo (Democratic Republic),Congo (Democratic Republic),,2340008.0,enk,6809054,1,2.0,2.0,,,"Congo life and jungle stories. | Part I: Life on the Congo as described by a brass rod. Part II: Thirty-three native stories as told round the evening fires, | $c: by the Rev. John H. Weeks.",,True,Congo life and jungle stories. Part I: Life on the Congo as described by a brass rod. Part II: Thirty-three native stories as told round the evening fires,0.8861853149139228,0.4261790434348701,John,m,8.929149797570851,16.70145798160927,26.616438356164384,73.12489612095543,245.6594911937377,7362.322409917241,3.8,['unknown'],['unknown'],"congo life and jungle stories. | part i: life on the congo as described by a brass rod. part ii: thirty-three native stories as told round the evening fires, | $c: by the rev. john h. weeks.  congo life and jungle stories. part i: life on the congo as described by a brass rod. part ii: thirty-three native stories as told round the evening fires",True
njp.32101013651995,"Andreyev, Leonid","Andreyev, Leonid",1871-1919.,1910.0,1910.0,s,1910,    ,London;Francis Griffiths Publishers;1910.,1910,,,,,,11372595.0,enk,8884077,1,1.0,1.0,,,Silence and other stories; | $c: translated from the Russian of L.N. Andreyev by W.H. Lowe.,,True,Silence and other stories;,0.1166557843641507,0.7893960973302391,Leonid,m,12.460176991150442,28.48735218106352,28.650442477876105,45.49285378651421,268.0221238938053,4700.136678674916,2.9,['fiction'],['unknown'],silence and other stories; | $c: translated from the russian of l.n. andreyev by w.h. lowe.  silence and other stories;,True
mdp.39015088632610,"Shedlock, Marie L","Shedlock, Marie L",1854-1935.,1910.0,1910.0,s,1910,    ,London;George Routledge & sons;1910.,1910,,,Juvenile works|Storytelling|Buddhism,,,228704262.0,enk,9675491,1,2.0,2.0,,,A collection of eastern stories and legends for narration or later reading in schools / | $c: selected and adapted by Marie L. Shedlock ; with a foreword by Prof. T.W. Rhys Davids and a frontispiece by Wolfram Onslow Ford.,,True,A collection of eastern stories and legends for narration or later reading in schools,0.5181286284215221,0.9843422980659826,Marie,f,7.2105263157894735,17.569713758079413,17.92436974789916,76.45646493891674,156.41176470588235,6989.435491843796,1.6,['unknown'],['unknown'],a collection of eastern stories and legends for narration or later reading in schools / | $c: selected and adapted by marie l. shedlock ; with a foreword by prof. t.w. rhys davids and a frontispiece by wolfram onslow ford.  a collection of eastern stories and legends for narration or later reading in schools,True
uc1.b4684666,"Sheppard, Ethel","Sheppard, Ethel",,1910.0,1910.0,s,1910,    ,London;Century Press;1910,1910,,,,,,13399478.0,enk,11158745,1,1.0,1.0,,,The sun-worshippers; | stories of pre-Roman Britain.,,True,The sun-worshippers; stories of pre-Roman Britain,0.1321031260594548,0.0993248701596785,Ethel,f,18.110169491525426,45.92854064923873,30.6260162601626,72.38046136558924,285.7235772357724,8959.305704276554,2.1,['fiction'],['unknown'],the sun-worshippers; | stories of pre-roman britain.  the sun-worshippers; stories of pre-roman britain,True
mdp.39015003462614,"Jones, Rufus Matthew","Jones, Rufus Matthew",1863-1948.,1911.0,1911.0,s,1911,    ,London;Headley brothers;1911,1911,,,,,,7893087.0,enk,1418408,1,1.0,1.0,,,"Stories of Hebrew heroes, | $c: by Rufus M. Jones. Illustrated by George Soper.",,True,Stories of Hebrew heroes,0.0238770181823682,0.999643577899454,Rufus,m,6.386075949367089,5.464869411953212,17.63095238095238,24.16142290249433,153.49404761904762,2519.238059807256,1.6,['unknown'],['unknown'],"stories of hebrew heroes, | $c: by rufus m. jones. illustrated by george soper.  stories of hebrew heroes",True
mdp.39015074795710,"Thackeray, William Makepeace","Thackeray, William Makepeace",1811-1863.,1911.0,1863.0,s,1911,    ,London;Macmillan;1911.,1911,[The Harry Furniss centenary ed.]|Lovel the widower.--Some passages in the life of Major Gahagan.--Character sketches.--Stories and sketches.,,,,,54895324.0,enk,1427529,1,1.0,1.0,,,"Lovel the widower, and other stories & sketches. | $c: With illus. by the author, George Cruikshank, Kenny Meadows, and Harry Furniss.",,False,"Lovel the widower, and other stories & sketches",0.5025481154966117,0.0940973508405469,William,m,21.61283185840708,114.25939286553373,38.71855010660981,140.40266229013324,478.7313432835821,26475.701810775547,2.5,['unknown'],['unknown'],"lovel the widower, and other stories & sketches. | $c: with illus. by the author, george cruikshank, kenny meadows, and harry furniss.  lovel the widower, and other stories & sketches",True
uc1.b3149719,"Maupassant, Guy de","Maupassant, Guy de",1850-1893.,1911.0,1893.0,s,1911,    ,London;New York;Classic Pub. Co.;c1911,1911,v. 1. Une vie.  Piece of string.  Sundays of a bourgeois; and other stories.--v. 2. Pierre and Jean.  Father and son.  Boitelle; and other stories.--v. 3. La vie errante.  Allouma Toine; and other stories.--v. 4. The Horla.  Miss Harriet.  little Louise Roque; and other stories.--v. 5. Monsieur Parent.--Timbuctoo.  The false gems; and other stories.--v. 6. Boule de Suif.  Two little soldiers.  Mademoiselle Fifi; and other stories.--v. 7. Strong as death (Fort comme la mort)  Sur l'eau; and othe,,,,PZ3.M4454,2926511.0,enk,6111078,1,1.0,1.0,v. 5,5.0,"The works of Guy de Maupassant | $c: tr. by Albert M. C. McMaster, B.A., A. E. Henderson, B.A., Mme. Quesada and others.",Monsieur Parent.--Timbuctoo.  The false gems; and other stories,True,Monsieur Parent.--Timbuctoo.  The false gems; and other stories,0.1476523029199256,0.0077245795634266,Guy,m,16.05440414507772,34.59548578485328,32.025380710659896,82.33438120023705,308.3197969543147,6137.745445644053,2.5,['fiction'],['fiction and juvenile belles lettres'],"the works of guy de maupassant | $c: tr. by albert m. c. mcmaster, b.a., a. e. henderson, b.a., mme. quesada and others. monsieur parent.--timbuctoo.  the false gems; and other stories monsieur parent.--timbuctoo.  the false gems; and other stories",True
uc1.b3149720,"Maupassant, Guy de","Maupassant, Guy de",1850-1893.,1911.0,1893.0,s,1911,    ,London;New York;Classic Pub. Co.;c1911,1911,v. 1. Une vie.  Piece of string.  Sundays of a bourgeois; and other stories.--v. 2. Pierre and Jean.  Father and son.  Boitelle; and other stories.--v. 3. La vie errante.  Allouma Toine; and other stories.--v. 4. The Horla.  Miss Harriet.  little Louise Roque; and other stories.--v. 5. Monsieur Parent.--Timbuctoo.  The false gems; and other stories.--v. 6. Boule de Suif.  Two little soldiers.  Mademoiselle Fifi; and other stories.--v. 7. Strong as death (Fort comme la mort)  Sur l'eau; and othe,,,,PZ3.M4454,2926511.0,enk,6111078,1,1.0,1.0,v. 6,6.0,"The works of Guy de Maupassant | $c: tr. by Albert M. C. McMaster, B.A., A. E. Henderson, B.A., Mme. Quesada and others.",Boule de Suif.  Two little soldiers.  Mademoiselle Fifi; and other stories,True,Boule de Suif.  Two little soldiers.  Mademoiselle Fifi; and other stories,0.1095863532352476,0.0116161025850495,Guy,m,14.54828660436137,31.72430391785793,31.920489296636084,41.96309700829523,301.0428134556575,4738.958411656333,1.6,['fiction'],['fiction and juvenile belles lettres'],"the works of guy de maupassant | $c: tr. by albert m. c. mcmaster, b.a., a. e. henderson, b.a., mme. quesada and others. boule de suif.  two little soldiers.  mademoiselle fifi; and other stories boule de suif.  two little soldiers.  mademoiselle fifi; and other stories",True
wu.89006603864,"Weeks, John H","Weeks, John H",,1911.0,1911.0,s,1911,    ,London;The Religious Tract Society;1911.,1911,,,Folklore|Ethnology|Congo (Democratic Republic),Congo (Democratic Republic),,5329827.0,enk,6809053,1,1.0,1.0,,,"Congo life and folklore: | part I, life on the Congo as described by a brass rod; part II, thirty-three native stories as told round the evening fires / | $c: by the Rev. John H. Weeks.",,True,"Congo life and folklore: part I, life on the Congo as described by a brass rod; part II, thirty-three native stories as told round the evening fires",0.853926299403853,0.2236026959673253,John,m,9.078629032258064,20.92325295915713,26.823529411764707,75.9923875432526,248.18039215686275,7308.634125336409,1.3,['unknown'],['unknown'],"congo life and folklore: | part i, life on the congo as described by a brass rod; part ii, thirty-three native stories as told round the evening fires / | $c: by the rev. john h. weeks.  congo life and folklore: part i, life on the congo as described by a brass rod; part ii, thirty-three native stories as told round the evening fires",True
uc2.ark+=13960=t9s17vc53,Lang,Lang,,1911.0,1911.0,s,1911,    ,"London;New York;Bombay;Calcutta;Longmans, Green and Co.;1911.",1911,,,"Children's stories, English",,PZ8.1.L2533A2,20474582.0,enk,7663816,1,1.0,1.0,,,The all sorts of stories book,,True,The all sorts of stories book,0.2146891606059705,0.8534306646221071,Lang,unknown,13.913279132791327,49.694376510160765,37.72192513368984,152.89058880722925,333.048128342246,12881.484314678715,2.5,['fiction'],['fiction and juvenile belles lettres'],the all sorts of stories book  the all sorts of stories book,True
njp.32101068609922,"graf, Tolstoy, Leo","Tolstoy, Leo, graf",1828-1910.,1911.0,1910.0,s,1911,    ,London;Constable;1911.,1911,"Polikoúshka; or, In the days of serfdom.--A prayer.--Kornéy Vasílyef.--Strawberries.--Why?--God's way and Man's.",,,,,2480078.0,enk,8973985,1,1.0,1.0,,,In the days of serfdom and other stories / | $c: by Leo Tolstoy ; translated by L. & A. Maude.,,True,In the days of serfdom and other stories,0.2290327409306962,0.0142469738855794,Leo,m,13.234527687296415,25.58017591698586,26.258899676375403,11.997695876666564,243.9514563106796,1654.272724416376,1.8,['fiction'],['unknown'],in the days of serfdom and other stories / | $c: by leo tolstoy ; translated by l. & a. maude.  in the days of serfdom and other stories,True
uc1.b3311325,"Dostoyevsky, Fyodor","Dostoyevsky, Fyodor",1821-1881.,1912.0,1881.0,m,1912,1920,London;Heinemann;1912-20,1912-1920,[v.1] The brothers Karamazov.--[v.2] The idiot.--[v.3] The possessed.--[v.4] Crime and punishment.--[v.5] The house of the dead.--[v.6] The insulted and injured.--[v.7] A raw youth.--[v.8] The eternal husband.--[v.9] The gambler and other stories.--[v.10] White nights.--[v.11] An honest thief.--[v.12] The friend of the family.,,,,,1422876.0,enk,6130269,1,3.0,2.0,v.9 copy 2,9.0,The novels of Fyodor Dostoevsky. | $c: Translated from the Russian by Constance Garnett.,The gambler and other stories,False,The gambler and other stories,0.1342726480283634,0.0161141643599338,Fyodor,m,27.822981366459626,65.46866440337949,41.27217125382263,45.75161088198711,514.5932721712538,9789.531820179747,1.9,['fiction'],['unknown'],the novels of fyodor dostoevsky. | $c: translated from the russian by constance garnett. the gambler and other stories the gambler and other stories,True
uc2.ark+=13960=t1gh9pw4v,"Carter, Thomas Thellusson","Carter, Thomas Thellusson",,1912.0,1912.0,s,1912,    ,London;G.G. Harrap;1912.,1912,,,"Paraphrases, tales, etc|Histories|1564-1616|Shakespeare, William",,,29917686.0,enk,6559810,1,1.0,1.0,,,Shakespeare's stories of the English kings,,True,Shakespeare's stories of the English kings,0.4281119643551287,0.1110842648736253,Thomas,m,10.623333333333331,19.26145555555556,34.847682119205295,95.3079250910048,292.271523178808,7500.634884434894,1.7,['fiction'],['unknown'],shakespeare's stories of the english kings  shakespeare's stories of the english kings,True
uc2.ark+=13960=t6057wc8c,"Bennett, Arnold","Bennett, Arnold",1867-1931.,1912.0,1912.0,s,1912,    ,London;Methuen;1912.,1912,,,,,,3085709.0,enk,7696800,1,2.0,2.0,,,"The matador of the Five Towns, and other stories",,True,"The matador of the Five Towns, and other stories",0.1114413718655041,0.582720455949291,Arnold,m,37.03591160220994,2831.1285446109705,51.90163934426229,1041.274478186867,383.1174863387978,19431.535377288063,3.2,['fiction'],['unknown'],"the matador of the five towns, and other stories  the matador of the five towns, and other stories",True
dul1.ark+=13960=t0qr5jw3h,"Pain, Barry","Pain, Barry",1864-1928.,1912.0,1912.0,s,1912,    ,London;T.W. Laurie;1912,1912,,,"Utopias|1667-1745|Voyages, Imaginary|Travels into several remote nations|Swift, Jonathan",,,16886887.0,enk,10944287,1,2.0,2.0,,,The new Gulliver and other stories,,True,The new Gulliver and other stories,0.1394375991917947,0.2627433627216675,Barry,m,17.995967741935484,33.858854708636834,34.85770750988142,73.29200581168271,270.69565217391306,6024.836226155696,2.6,['fiction'],['unknown'],the new gulliver and other stories  the new gulliver and other stories,True
inu.30000121005601,"Bain, F. W. (Francis William)","Bain, F. W. (Francis William)",1863-1940.,1913.0,1913.0,m,1913,1920,"London;P. L. Warner, publisher to the Medici Society;1913-1920",1913-1920,,,,,PR6003.A4I5 1913,2152251.0,enk,114436,2,2.0,2.0,v.1,1.0,The Indian stories of F. W. Bain.,,True,The Indian stories of F. W. Bain,0.4920529727158218,0.1153214063345022,Francis,m,13.429824561403509,24.49068944290551,28.28333333333333,82.01972222222224,286.7416666666667,11617.224930555556,1.9,['unknown'],['english literature'],the indian stories of f. w. bain.  the indian stories of f. w. bain,True
mdp.39015039791739,"Anthon, Rose Reinhardt","Anthon, Rose Reinhardt",,1913.0,1913.0,s,1913,    ,London;W. Heinemann;1913.,1913,,,,,,42984960.0,enk,114872,1,1.0,1.0,,,"Stories of India, moral, mystical, spiritual and romantic.",,True,"Stories of India, moral, mystical, spiritual and romantic",0.2243943954942964,0.0169094361547005,Rose,f,12.199346405228756,22.3622217950361,27.616129032258065,35.0107075962539,299.31935483870967,5351.081883454734,1.7,['fiction'],['unknown'],"stories of india, moral, mystical, spiritual and romantic.  stories of india, moral, mystical, spiritual and romantic",True
uc2.ark+=13960=t41r6qp2p,"Bryusov, Valery Yakovlevich","Bryusov, Valery Yakovlevich",1873-1924.,1913.0,1913.0,s,1913,    ,London;Constable & co.;1918.,1918,,,,,,1429870.0,enk,1353534,3,4.0,3.0,,,"The Republic of the Southern Cross, and other stories",,True,"The Republic of the Southern Cross, and other stories",0.2675124395120753,0.0015593677011125,Valery,m,12.791907514450868,17.51739115907648,28.578651685393258,24.55842065395783,254.5112359550561,3385.598188360056,2.6,['unknown'],['unknown'],"the republic of the southern cross, and other stories  the republic of the southern cross, and other stories",True
mdp.39015038923283,"Grimm, Jacob","Grimm, Jacob",1785-1863.,1913.0,1863.0,s,1913,1823,London;Chatto & Windus;1913.,1913,,,Fairy tales,,,10104383.0,enk,1782239,1,1.0,1.0,,,"German popular stories, | with illustrations after the original designs of George Gruikshank. | $c: Edited by Edgar Taylor, with an introduction by John Ruskin.",,False,"German popular stories, with illustrations after the original designs of George Gruikshank",0.2904664519371787,0.9957682553953804,Jacob,m,13.0,43.06849315068493,25.955729166666668,72.77147759331596,338.3880208333333,16048.977043999565,1.6,['unknown'],['unknown'],"german popular stories, | with illustrations after the original designs of george gruikshank. | $c: edited by edgar taylor, with an introduction by john ruskin.  german popular stories, with illustrations after the original designs of george gruikshank",True
